Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree,pred_is_recid
536.0,Male,32.0,Native American&more,20.0,pos,F,neg
7199.0,Male,23.0,Native American&more,0.0,pos,F,neg
5385.0,Female,29.0,African-American,1.0,pos,F,neg
3962.0,Male,50.0,Native American&more,3.0,pos,F,neg
1536.0,Male,20.0,African-American,0.0,neg,M,neg
2352.0,Male,54.0,Native American&more,1.0,neg,M,neg
7129.0,Female,24.0,Native American&more,1.0,pos,F,neg
1233.0,Male,40.0,Native American&more,0.0,pos,M,pos
2195.0,Male,31.0,African-American,1.0,pos,F,neg
316.0,Male,28.0,Native American&more,3.0,neg,M,neg
6002.0,Male,22.0,African-American,0.0,pos,F,neg
5509.0,Male,28.0,African-American,18.0,neg,F,neg
395.0,Male,33.0,Native American&more,3.0,pos,M,neg
4327.0,Male,34.0,African-American,10.0,neg,F,neg
5085.0,Male,23.0,Native American&more,0.0,pos,F,neg
6497.0,Male,43.0,Native American&more,4.0,pos,M,neg
7106.0,Male,30.0,Native American&more,4.0,neg,F,neg
5291.0,Male,32.0,Native American&more,6.0,pos,F,neg
4737.0,Male,37.0,Native American&more,1.0,pos,F,neg
3618.0,Female,28.0,Native American&more,0.0,pos,F,neg
495.0,Male,29.0,African-American,4.0,neg,F,neg
6777.0,Female,45.0,Native American&more,1.0,pos,F,neg
5898.0,Male,55.0,Native American&more,7.0,pos,F,neg
2264.0,Female,35.0,African-American,12.0,neg,F,neg
5838.0,Male,38.0,African-American,5.0,pos,M,neg
3117.0,Male,30.0,Native American&more,2.0,neg,M,neg
3978.0,Male,45.0,African-American,11.0,pos,F,neg
1630.0,Female,32.0,Native American&more,6.0,neg,F,neg
5154.0,Male,38.0,Native American&more,0.0,pos,F,neg
637.0,Female,58.0,African-American,4.0,neg,F,pos
1910.0,Male,30.0,Native American&more,11.0,neg,F,neg
5206.0,Male,37.0,Native American&more,4.0,neg,M,neg
5933.0,Male,25.0,African-American,6.0,neg,M,neg
2722.0,Male,22.0,African-American,0.0,neg,F,neg
478.0,Male,47.0,Native American&more,3.0,pos,F,pos
5947.0,Male,23.0,Native American&more,10.0,neg,F,neg
4299.0,Male,59.0,African-American,5.0,pos,M,neg
6011.0,Male,30.0,Native American&more,1.0,neg,F,neg
713.0,Male,50.0,African-American,18.0,neg,F,neg
5524.0,Male,44.0,Native American&more,0.0,pos,F,neg
7025.0,Male,24.0,African-American,0.0,neg,F,neg
763.0,Male,55.0,Native American&more,18.0,neg,F,neg
5311.0,Female,42.0,African-American,16.0,pos,F,neg
7013.0,Male,29.0,African-American,10.0,neg,F,neg
2530.0,Female,37.0,African-American,7.0,pos,F,neg
920.0,Male,29.0,Native American&more,2.0,pos,F,neg
2739.0,Male,32.0,African-American,26.0,neg,F,neg
3707.0,Female,51.0,Native American&more,4.0,pos,F,neg
4451.0,Male,25.0,Native American&more,13.0,neg,F,neg
5301.0,Male,57.0,Native American&more,0.0,neg,M,neg
1865.0,Male,29.0,Native American&more,10.0,neg,F,neg
3200.0,Female,40.0,Native American&more,0.0,pos,F,neg
4248.0,Male,56.0,African-American,0.0,pos,F,neg
2844.0,Male,55.0,Native American&more,1.0,neg,F,neg
5696.0,Male,36.0,Native American&more,1.0,pos,F,neg
4642.0,Male,20.0,African-American,3.0,neg,F,neg
6804.0,Female,46.0,Native American&more,0.0,pos,M,neg
562.0,Female,30.0,African-American,0.0,pos,M,pos
3695.0,Female,42.0,African-American,0.0,neg,M,neg
2317.0,Female,33.0,Native American&more,2.0,pos,F,neg
5568.0,Male,47.0,African-American,4.0,neg,F,neg
6251.0,Male,20.0,African-American,1.0,neg,F,neg
425.0,Male,29.0,African-American,8.0,pos,F,neg
2511.0,Male,27.0,African-American,2.0,neg,M,neg
6907.0,Male,29.0,Native American&more,4.0,neg,F,neg
5049.0,Female,34.0,Native American&more,0.0,pos,M,neg
2157.0,Male,48.0,Native American&more,13.0,neg,F,neg
1529.0,Male,72.0,Native American&more,3.0,pos,F,pos
3372.0,Female,26.0,African-American,2.0,pos,F,neg
5246.0,Male,46.0,African-American,2.0,pos,M,neg
5209.0,Male,36.0,Native American&more,2.0,pos,M,neg
5625.0,Female,69.0,Native American&more,2.0,pos,M,neg
5925.0,Male,36.0,Native American&more,0.0,pos,M,neg
6223.0,Male,39.0,African-American,1.0,pos,F,neg
3749.0,Male,40.0,African-American,21.0,pos,F,neg
6340.0,Male,48.0,African-American,4.0,pos,F,neg
4309.0,Female,31.0,African-American,2.0,neg,F,neg
1117.0,Male,24.0,African-American,0.0,pos,F,neg
4933.0,Male,44.0,Native American&more,3.0,pos,F,neg
6353.0,Male,23.0,African-American,1.0,neg,F,neg
547.0,Male,27.0,African-American,0.0,pos,F,pos
2873.0,Male,60.0,Native American&more,18.0,neg,M,neg
663.0,Male,53.0,Native American&more,1.0,pos,M,pos
1580.0,Male,28.0,Native American&more,0.0,neg,M,neg
5454.0,Female,53.0,African-American,5.0,pos,F,neg
2993.0,Male,37.0,Native American&more,5.0,pos,M,neg
816.0,Male,28.0,African-American,14.0,neg,F,neg
2092.0,Male,37.0,Native American&more,0.0,pos,M,neg
3395.0,Female,39.0,Native American&more,1.0,pos,F,neg
2001.0,Female,64.0,Native American&more,7.0,pos,M,neg
5186.0,Male,32.0,African-American,3.0,neg,F,neg
7213.0,Female,23.0,Native American&more,2.0,neg,F,neg
2951.0,Male,18.0,African-American,2.0,neg,F,neg
4776.0,Male,21.0,African-American,3.0,neg,F,neg
4630.0,Male,31.0,African-American,8.0,neg,F,neg
4051.0,Male,70.0,African-American,0.0,pos,M,neg
3588.0,Male,30.0,Native American&more,5.0,neg,F,neg
3643.0,Male,33.0,Native American&more,0.0,neg,F,neg
1767.0,Male,43.0,African-American,1.0,pos,F,neg
136.0,Female,30.0,Native American&more,4.0,neg,F,neg
2836.0,Male,37.0,African-American,0.0,pos,F,neg
5964.0,Male,20.0,African-American,1.0,neg,M,neg
6243.0,Male,35.0,African-American,6.0,neg,F,neg
4045.0,Male,20.0,Native American&more,1.0,neg,M,neg
1575.0,Female,39.0,African-American,6.0,pos,F,neg
2852.0,Male,43.0,Native American&more,1.0,pos,F,neg
2918.0,Male,32.0,Native American&more,1.0,neg,M,neg
6325.0,Male,41.0,Native American&more,3.0,pos,F,neg
243.0,Male,37.0,Native American&more,0.0,neg,F,pos
1219.0,Male,23.0,African-American,0.0,pos,M,neg
1397.0,Female,28.0,Native American&more,0.0,neg,F,neg
3553.0,Male,56.0,Native American&more,9.0,neg,M,neg
6609.0,Male,21.0,African-American,2.0,pos,F,neg
3339.0,Male,33.0,Native American&more,9.0,neg,M,neg
5678.0,Male,55.0,Native American&more,1.0,neg,F,neg
2204.0,Male,24.0,African-American,17.0,neg,F,neg
519.0,Male,29.0,African-American,5.0,neg,F,neg
2901.0,Female,48.0,Native American&more,0.0,pos,F,neg
6732.0,Female,29.0,Native American&more,0.0,neg,M,neg
1229.0,Male,22.0,African-American,0.0,pos,F,neg
525.0,Male,25.0,Native American&more,4.0,neg,F,neg
2232.0,Male,52.0,African-American,2.0,pos,F,neg
5369.0,Male,64.0,African-American,8.0,neg,M,neg
2728.0,Female,30.0,Native American&more,0.0,neg,M,neg
1548.0,Male,21.0,African-American,0.0,neg,M,neg
2684.0,Male,26.0,African-American,4.0,neg,F,neg
5407.0,Female,36.0,African-American,1.0,pos,M,neg
29.0,Male,26.0,African-American,5.0,neg,F,neg
1672.0,Male,44.0,Native American&more,13.0,neg,F,neg
1060.0,Male,27.0,African-American,2.0,pos,F,neg
7046.0,Female,69.0,Native American&more,5.0,pos,F,neg
2211.0,Female,37.0,Native American&more,0.0,pos,F,neg
5980.0,Male,26.0,African-American,2.0,pos,F,neg
3153.0,Male,62.0,African-American,13.0,neg,F,neg
289.0,Male,70.0,Native American&more,1.0,pos,M,pos
4811.0,Male,37.0,Native American&more,0.0,neg,F,neg
2214.0,Male,29.0,African-American,1.0,neg,M,neg
5046.0,Male,54.0,Native American&more,1.0,pos,F,neg
624.0,Male,29.0,African-American,0.0,pos,M,pos
1024.0,Male,46.0,Native American&more,0.0,pos,F,pos
1615.0,Male,45.0,African-American,8.0,neg,F,neg
1116.0,Male,33.0,African-American,4.0,neg,M,neg
4943.0,Male,23.0,Native American&more,0.0,neg,M,neg
4429.0,Male,30.0,African-American,12.0,neg,F,neg
2424.0,Male,49.0,Native American&more,0.0,pos,F,neg
3834.0,Female,55.0,African-American,1.0,pos,F,neg
163.0,Male,48.0,Native American&more,2.0,pos,M,pos
2246.0,Male,42.0,African-American,1.0,pos,F,neg
3209.0,Male,23.0,African-American,7.0,neg,F,neg
3443.0,Male,23.0,Native American&more,2.0,pos,M,neg
1013.0,Male,27.0,African-American,5.0,neg,F,neg
6621.0,Male,20.0,Native American&more,0.0,pos,M,neg
1586.0,Male,35.0,African-American,12.0,pos,F,neg
1004.0,Male,35.0,African-American,17.0,neg,M,neg
3013.0,Male,48.0,Native American&more,1.0,pos,M,neg
5134.0,Male,27.0,Native American&more,0.0,pos,M,neg
6294.0,Female,26.0,Native American&more,3.0,neg,F,neg
1829.0,Male,23.0,African-American,2.0,neg,M,neg
1912.0,Male,26.0,African-American,6.0,neg,F,neg
6856.0,Male,52.0,Native American&more,1.0,pos,F,neg
3754.0,Female,33.0,Native American&more,0.0,neg,M,neg
6665.0,Male,49.0,Native American&more,1.0,pos,M,neg
669.0,Male,31.0,African-American,2.0,pos,M,neg
5841.0,Male,23.0,Native American&more,0.0,neg,M,neg
1820.0,Male,32.0,Native American&more,6.0,pos,M,neg
4132.0,Female,40.0,Native American&more,2.0,pos,M,neg
3830.0,Male,32.0,African-American,1.0,pos,F,neg
3711.0,Male,32.0,African-American,17.0,neg,F,neg
3253.0,Male,19.0,African-American,2.0,neg,F,neg
2067.0,Male,26.0,African-American,1.0,pos,F,neg
3762.0,Male,32.0,African-American,1.0,pos,F,neg
5979.0,Male,26.0,Native American&more,9.0,neg,F,neg
2095.0,Male,35.0,African-American,1.0,neg,F,neg
2535.0,Male,32.0,Native American&more,0.0,pos,M,neg
1201.0,Female,33.0,African-American,1.0,pos,F,neg
2917.0,Male,30.0,African-American,7.0,neg,F,neg
4824.0,Male,38.0,African-American,0.0,pos,M,neg
989.0,Male,24.0,Native American&more,2.0,pos,F,neg
646.0,Female,31.0,African-American,10.0,pos,F,neg
6905.0,Female,24.0,African-American,0.0,neg,F,neg
6894.0,Male,21.0,African-American,0.0,pos,F,neg
3851.0,Male,25.0,African-American,0.0,pos,F,neg
1532.0,Male,30.0,African-American,7.0,neg,M,neg
5643.0,Male,35.0,African-American,6.0,pos,F,neg
2876.0,Male,73.0,Native American&more,0.0,pos,M,pos
1086.0,Female,62.0,Native American&more,2.0,neg,F,pos
662.0,Female,33.0,African-American,0.0,pos,F,pos
5475.0,Male,41.0,African-American,14.0,neg,M,neg
2585.0,Male,38.0,Native American&more,3.0,neg,F,neg
5994.0,Male,24.0,Native American&more,5.0,neg,F,neg
3921.0,Male,28.0,African-American,5.0,pos,F,neg
6436.0,Male,26.0,African-American,2.0,neg,F,neg
6005.0,Male,52.0,Native American&more,1.0,pos,F,neg
4012.0,Male,26.0,African-American,3.0,neg,F,neg
2332.0,Male,20.0,African-American,1.0,neg,F,neg
7061.0,Male,26.0,African-American,0.0,pos,F,neg
6338.0,Male,35.0,African-American,2.0,pos,F,neg
5025.0,Male,41.0,African-American,1.0,pos,F,neg
655.0,Male,31.0,African-American,23.0,neg,F,neg
384.0,Male,22.0,African-American,4.0,neg,F,neg
5066.0,Male,24.0,Native American&more,3.0,neg,F,neg
5502.0,Male,38.0,Native American&more,7.0,neg,F,neg
6324.0,Male,51.0,Native American&more,3.0,pos,F,neg
3748.0,Female,48.0,Native American&more,1.0,neg,M,neg
753.0,Female,29.0,African-American,3.0,pos,F,neg
3123.0,Male,40.0,Native American&more,1.0,pos,F,neg
3822.0,Male,47.0,Native American&more,3.0,pos,F,neg
2179.0,Male,26.0,African-American,3.0,neg,F,neg
4571.0,Male,32.0,Native American&more,0.0,neg,F,neg
1554.0,Female,20.0,African-American,2.0,neg,F,neg
4359.0,Female,33.0,African-American,3.0,pos,M,neg
424.0,Male,29.0,Native American&more,0.0,neg,M,pos
3896.0,Male,37.0,Native American&more,2.0,pos,F,neg
3595.0,Male,35.0,Native American&more,2.0,pos,F,neg
4999.0,Male,59.0,Native American&more,2.0,neg,M,neg
1906.0,Male,27.0,African-American,4.0,pos,F,neg
2083.0,Male,22.0,Native American&more,5.0,neg,F,neg
3895.0,Male,26.0,Native American&more,1.0,neg,F,neg
6288.0,Male,26.0,African-American,1.0,neg,F,neg
2541.0,Male,30.0,African-American,9.0,neg,F,neg
1291.0,Male,38.0,Native American&more,2.0,pos,F,neg
2386.0,Male,41.0,African-American,3.0,neg,F,neg
2276.0,Male,39.0,Native American&more,1.0,pos,F,neg
4146.0,Female,68.0,African-American,5.0,pos,F,neg
132.0,Male,28.0,Native American&more,0.0,neg,M,pos
4613.0,Male,40.0,Native American&more,1.0,pos,M,neg
6751.0,Male,41.0,African-American,1.0,pos,M,neg
7103.0,Male,38.0,African-American,16.0,neg,M,neg
1109.0,Female,22.0,Native American&more,0.0,pos,M,neg
198.0,Female,23.0,African-American,1.0,pos,M,pos
4880.0,Female,29.0,African-American,0.0,pos,F,neg
5579.0,Male,22.0,African-American,0.0,neg,F,neg
5702.0,Male,32.0,Native American&more,1.0,pos,M,neg
785.0,Male,36.0,Native American&more,0.0,pos,F,pos
2575.0,Female,21.0,African-American,0.0,pos,F,neg
2048.0,Male,41.0,African-American,19.0,neg,F,neg
6067.0,Male,33.0,African-American,3.0,pos,F,neg
4271.0,Male,28.0,African-American,1.0,pos,M,neg
3603.0,Male,60.0,African-American,0.0,pos,F,neg
7189.0,Male,34.0,African-American,3.0,neg,M,neg
2320.0,Male,32.0,Native American&more,2.0,pos,F,neg
6522.0,Male,46.0,Native American&more,0.0,pos,F,neg
5545.0,Male,30.0,Native American&more,13.0,neg,F,neg
2668.0,Male,24.0,Native American&more,3.0,neg,F,neg
5321.0,Male,21.0,Native American&more,1.0,pos,F,neg
2002.0,Male,35.0,Native American&more,1.0,neg,F,neg
5759.0,Male,38.0,Native American&more,3.0,pos,M,neg
5558.0,Male,28.0,African-American,6.0,neg,M,neg
1985.0,Male,50.0,Native American&more,0.0,neg,M,pos
3222.0,Male,26.0,Native American&more,0.0,pos,M,neg
5187.0,Male,20.0,African-American,5.0,neg,F,neg
2356.0,Male,57.0,Native American&more,0.0,pos,F,neg
3304.0,Female,21.0,African-American,1.0,neg,F,neg
3284.0,Female,33.0,African-American,6.0,neg,M,neg
1165.0,Male,24.0,African-American,0.0,pos,F,neg
3290.0,Male,23.0,Native American&more,0.0,neg,F,neg
2547.0,Female,54.0,Native American&more,0.0,neg,F,neg
6286.0,Male,25.0,Native American&more,1.0,pos,F,neg
2451.0,Male,44.0,Native American&more,4.0,pos,F,neg
224.0,Female,30.0,African-American,2.0,pos,F,pos
2863.0,Male,53.0,African-American,18.0,neg,M,neg
7060.0,Male,20.0,African-American,2.0,neg,F,neg
4882.0,Male,38.0,African-American,1.0,neg,F,neg
5106.0,Male,28.0,African-American,12.0,pos,F,neg
1416.0,Male,35.0,Native American&more,0.0,pos,M,neg
1262.0,Female,45.0,Native American&more,5.0,pos,M,neg
4771.0,Male,28.0,African-American,1.0,neg,M,neg
4740.0,Male,40.0,Native American&more,3.0,pos,M,neg
4356.0,Male,28.0,African-American,0.0,neg,M,neg
5522.0,Male,33.0,Native American&more,4.0,pos,F,neg
1039.0,Male,27.0,African-American,1.0,neg,F,neg
553.0,Female,48.0,Native American&more,0.0,pos,F,pos
2688.0,Male,22.0,African-American,2.0,pos,F,neg
3226.0,Male,25.0,African-American,1.0,pos,F,neg
2068.0,Male,42.0,Native American&more,0.0,pos,F,neg
383.0,Male,26.0,African-American,6.0,neg,F,neg
4358.0,Male,24.0,African-American,0.0,neg,M,neg
1773.0,Male,34.0,African-American,3.0,neg,F,neg
3109.0,Female,30.0,African-American,0.0,pos,M,neg
5110.0,Male,35.0,African-American,3.0,neg,M,neg
4118.0,Male,21.0,Native American&more,1.0,neg,F,neg
6851.0,Male,31.0,Native American&more,0.0,pos,F,neg
1590.0,Male,29.0,African-American,0.0,pos,F,neg
1847.0,Male,43.0,Native American&more,0.0,pos,M,neg
6660.0,Female,40.0,Native American&more,0.0,pos,F,neg
2486.0,Male,21.0,Native American&more,1.0,neg,M,neg
6006.0,Male,37.0,Native American&more,0.0,neg,M,neg
6575.0,Male,54.0,Native American&more,0.0,pos,F,neg
4492.0,Male,22.0,Native American&more,0.0,neg,F,neg
1626.0,Male,32.0,African-American,1.0,neg,F,neg
3933.0,Male,39.0,Native American&more,6.0,pos,F,neg
2732.0,Male,35.0,Native American&more,2.0,neg,M,neg
4520.0,Female,37.0,Native American&more,0.0,pos,M,neg
6681.0,Male,23.0,African-American,5.0,neg,F,neg
4691.0,Female,33.0,African-American,1.0,pos,F,neg
7012.0,Male,23.0,Native American&more,0.0,pos,F,neg
2233.0,Female,39.0,African-American,7.0,pos,F,neg
505.0,Male,51.0,Native American&more,1.0,pos,M,pos
2889.0,Male,48.0,Native American&more,3.0,pos,F,neg
6454.0,Male,26.0,African-American,10.0,neg,F,neg
1430.0,Male,42.0,Native American&more,3.0,pos,M,neg
3031.0,Male,25.0,Native American&more,1.0,pos,F,neg
2557.0,Female,30.0,African-American,1.0,neg,F,neg
2116.0,Male,39.0,Native American&more,8.0,pos,F,neg
1206.0,Male,32.0,African-American,4.0,neg,F,neg
1515.0,Male,33.0,African-American,7.0,neg,M,neg
1762.0,Male,32.0,Native American&more,2.0,neg,F,neg
7020.0,Male,24.0,African-American,0.0,pos,F,neg
5083.0,Female,51.0,Native American&more,1.0,pos,M,neg
5739.0,Male,25.0,Native American&more,5.0,neg,F,neg
6334.0,Female,30.0,Native American&more,3.0,neg,F,neg
5337.0,Male,34.0,African-American,1.0,pos,F,neg
100.0,Male,24.0,African-American,1.0,pos,F,pos
124.0,Male,33.0,African-American,19.0,neg,F,neg
1037.0,Female,21.0,African-American,0.0,pos,M,neg
149.0,Male,27.0,African-American,2.0,neg,F,pos
1938.0,Male,20.0,Native American&more,0.0,neg,F,neg
6204.0,Male,36.0,Native American&more,1.0,pos,M,neg
2047.0,Male,56.0,African-American,1.0,pos,F,neg
502.0,Male,52.0,Native American&more,20.0,pos,F,neg
1771.0,Female,25.0,African-American,1.0,pos,M,neg
2635.0,Male,29.0,Native American&more,2.0,neg,F,neg
5609.0,Male,62.0,Native American&more,5.0,pos,F,neg
3858.0,Female,52.0,African-American,2.0,neg,F,neg
5119.0,Female,23.0,Native American&more,1.0,pos,M,neg
697.0,Male,24.0,African-American,1.0,pos,M,neg
4013.0,Male,37.0,African-American,11.0,neg,F,neg
11.0,Male,23.0,African-American,3.0,neg,M,neg
993.0,Female,38.0,African-American,8.0,neg,M,neg
108.0,Male,43.0,Native American&more,1.0,pos,F,pos
4493.0,Male,21.0,Native American&more,0.0,neg,M,neg
3072.0,Male,32.0,African-American,9.0,neg,M,neg
3994.0,Male,31.0,African-American,15.0,neg,M,neg
4892.0,Male,36.0,African-American,13.0,neg,F,neg
3124.0,Male,24.0,African-American,0.0,pos,F,neg
1226.0,Male,30.0,Native American&more,2.0,neg,M,neg
62.0,Male,38.0,Native American&more,4.0,neg,M,pos
729.0,Male,22.0,Native American&more,1.0,neg,F,neg
6050.0,Male,29.0,Native American&more,3.0,neg,F,neg
5535.0,Male,30.0,African-American,18.0,neg,M,neg
3488.0,Male,56.0,African-American,3.0,neg,M,neg
6377.0,Male,21.0,African-American,0.0,neg,F,neg
4063.0,Male,42.0,African-American,1.0,pos,M,neg
6392.0,Female,19.0,African-American,1.0,neg,F,neg
1076.0,Male,59.0,Native American&more,2.0,pos,F,pos
4717.0,Male,56.0,African-American,0.0,pos,F,neg
138.0,Male,31.0,Native American&more,2.0,neg,M,pos
6448.0,Male,29.0,African-American,2.0,neg,M,neg
1665.0,Female,27.0,African-American,0.0,pos,M,neg
542.0,Male,47.0,Native American&more,1.0,pos,M,pos
745.0,Female,53.0,Native American&more,0.0,pos,F,pos
6123.0,Male,61.0,African-American,8.0,neg,F,neg
3230.0,Male,46.0,African-American,9.0,neg,F,neg
1960.0,Male,57.0,African-American,8.0,neg,F,neg
3126.0,Male,61.0,Native American&more,0.0,pos,M,neg
7112.0,Male,26.0,African-American,0.0,pos,F,neg
3674.0,Male,29.0,Native American&more,4.0,neg,M,neg
4332.0,Male,38.0,African-American,2.0,neg,F,neg
598.0,Male,27.0,African-American,3.0,neg,M,neg
4806.0,Male,24.0,African-American,3.0,neg,F,neg
6395.0,Male,41.0,African-American,6.0,neg,F,neg
4727.0,Male,32.0,African-American,3.0,pos,F,neg
4286.0,Male,26.0,Native American&more,4.0,neg,F,neg
4521.0,Male,30.0,African-American,21.0,neg,F,neg
7049.0,Female,29.0,African-American,0.0,pos,F,neg
5892.0,Female,55.0,Native American&more,0.0,pos,M,neg
6574.0,Male,53.0,African-American,3.0,pos,M,neg
3905.0,Male,30.0,Native American&more,6.0,neg,F,neg
4829.0,Male,25.0,Native American&more,0.0,pos,F,neg
53.0,Female,63.0,Native American&more,1.0,pos,F,pos
7194.0,Female,30.0,Native American&more,2.0,neg,M,neg
1633.0,Male,22.0,Native American&more,1.0,pos,F,neg
4686.0,Male,34.0,Native American&more,1.0,pos,F,neg
5279.0,Female,31.0,Native American&more,1.0,pos,F,neg
5482.0,Male,28.0,African-American,2.0,pos,F,neg
5508.0,Male,27.0,African-American,7.0,neg,F,neg
2546.0,Male,22.0,Native American&more,0.0,pos,F,neg
2324.0,Male,23.0,Native American&more,0.0,neg,F,neg
4636.0,Male,50.0,African-American,13.0,neg,M,neg
2323.0,Male,38.0,African-American,3.0,pos,F,neg
3487.0,Male,52.0,Native American&more,7.0,pos,F,neg
6087.0,Female,27.0,African-American,0.0,pos,M,neg
153.0,Male,52.0,Native American&more,13.0,neg,F,neg
69.0,Female,56.0,African-American,0.0,pos,M,pos
3451.0,Male,48.0,Native American&more,1.0,pos,F,neg
427.0,Male,22.0,African-American,3.0,pos,F,neg
1383.0,Male,27.0,Native American&more,1.0,neg,M,neg
5380.0,Male,27.0,African-American,2.0,neg,F,neg
5011.0,Male,41.0,Native American&more,9.0,pos,F,neg
503.0,Male,66.0,African-American,33.0,neg,F,neg
6282.0,Female,22.0,African-American,0.0,neg,M,neg
5465.0,Male,23.0,Native American&more,0.0,neg,F,neg
2956.0,Male,54.0,Native American&more,2.0,neg,M,neg
878.0,Male,23.0,African-American,6.0,neg,F,neg
1170.0,Female,22.0,Native American&more,0.0,pos,F,neg
6471.0,Male,41.0,African-American,6.0,neg,F,neg
5520.0,Male,25.0,African-American,7.0,pos,F,neg
187.0,Female,38.0,Native American&more,2.0,neg,F,pos
549.0,Female,50.0,Native American&more,1.0,pos,F,pos
546.0,Male,44.0,African-American,1.0,pos,M,pos
1787.0,Male,33.0,Native American&more,0.0,neg,F,neg
635.0,Female,35.0,Native American&more,0.0,neg,F,pos
2969.0,Male,37.0,Native American&more,0.0,pos,M,neg
687.0,Male,36.0,African-American,4.0,pos,M,neg
4731.0,Male,32.0,African-American,7.0,neg,F,neg
1350.0,Female,66.0,Native American&more,1.0,pos,M,pos
2893.0,Male,38.0,Native American&more,1.0,pos,M,neg
1054.0,Male,53.0,African-American,2.0,pos,F,pos
724.0,Male,21.0,Native American&more,1.0,pos,F,neg
5484.0,Male,22.0,African-American,0.0,neg,F,neg
4948.0,Male,39.0,Native American&more,1.0,pos,F,neg
5732.0,Male,24.0,Native American&more,2.0,pos,M,neg
6775.0,Male,40.0,Native American&more,1.0,pos,F,neg
3836.0,Male,26.0,African-American,0.0,pos,M,neg
2620.0,Male,26.0,African-American,12.0,neg,M,neg
2370.0,Male,38.0,Native American&more,10.0,neg,F,neg
4287.0,Male,36.0,Native American&more,0.0,neg,M,neg
1699.0,Female,35.0,Native American&more,4.0,pos,F,neg
1921.0,Male,38.0,Native American&more,2.0,neg,F,neg
2536.0,Male,26.0,Native American&more,0.0,pos,M,neg
2426.0,Male,21.0,African-American,1.0,neg,F,neg
1221.0,Male,20.0,African-American,0.0,pos,F,neg
2418.0,Male,45.0,African-American,13.0,neg,F,neg
2504.0,Male,26.0,African-American,1.0,neg,F,neg
5302.0,Male,37.0,Native American&more,1.0,neg,F,neg
1485.0,Male,35.0,African-American,2.0,pos,M,neg
2004.0,Male,38.0,Native American&more,0.0,neg,M,neg
6480.0,Female,52.0,Native American&more,23.0,neg,F,neg
3399.0,Female,36.0,African-American,5.0,neg,F,neg
6072.0,Male,30.0,Native American&more,0.0,neg,F,neg
773.0,Male,28.0,Native American&more,0.0,pos,F,pos
1268.0,Female,44.0,Native American&more,1.0,pos,M,pos
3006.0,Male,21.0,African-American,0.0,neg,M,neg
3047.0,Male,31.0,Native American&more,10.0,pos,M,neg
1556.0,Male,21.0,Native American&more,0.0,neg,F,neg
2624.0,Female,27.0,African-American,1.0,pos,F,neg
3724.0,Female,47.0,Native American&more,0.0,pos,M,neg
2101.0,Female,30.0,African-American,0.0,pos,M,neg
2234.0,Male,21.0,Native American&more,0.0,neg,M,neg
4519.0,Female,23.0,African-American,1.0,pos,F,neg
6103.0,Male,24.0,Native American&more,2.0,neg,F,neg
6785.0,Male,31.0,African-American,9.0,neg,M,neg
1760.0,Male,30.0,African-American,5.0,neg,F,neg
5320.0,Male,39.0,Native American&more,1.0,pos,M,neg
5679.0,Female,22.0,African-American,1.0,pos,M,neg
6747.0,Male,23.0,Native American&more,1.0,pos,F,neg
769.0,Male,27.0,African-American,4.0,neg,F,neg
606.0,Male,43.0,African-American,1.0,pos,M,pos
4604.0,Female,36.0,Native American&more,3.0,neg,F,neg
3992.0,Male,27.0,African-American,4.0,neg,F,neg
4856.0,Female,30.0,African-American,2.0,pos,M,neg
1931.0,Male,29.0,African-American,10.0,neg,M,neg
756.0,Male,35.0,Native American&more,5.0,pos,F,neg
2905.0,Female,22.0,Native American&more,2.0,pos,M,neg
3519.0,Male,30.0,Native American&more,0.0,pos,F,neg
3427.0,Male,23.0,African-American,0.0,neg,F,neg
4793.0,Male,34.0,Native American&more,5.0,neg,F,neg
711.0,Male,37.0,African-American,5.0,neg,F,neg
3893.0,Male,25.0,African-American,4.0,neg,M,neg
825.0,Male,25.0,African-American,3.0,neg,M,neg
3368.0,Male,36.0,African-American,25.0,neg,M,neg
804.0,Male,39.0,African-American,0.0,pos,F,pos
6904.0,Male,36.0,African-American,2.0,neg,M,neg
1035.0,Male,43.0,African-American,0.0,neg,M,pos
1403.0,Male,25.0,Native American&more,2.0,neg,M,neg
850.0,Male,21.0,African-American,1.0,neg,F,neg
126.0,Male,22.0,Native American&more,4.0,neg,F,neg
7130.0,Male,30.0,African-American,3.0,neg,F,neg
3494.0,Male,42.0,African-American,5.0,pos,F,neg
3151.0,Male,29.0,African-American,2.0,neg,M,neg
7097.0,Female,22.0,African-American,1.0,pos,F,neg
4005.0,Male,29.0,African-American,0.0,neg,F,neg
2298.0,Male,25.0,Native American&more,2.0,pos,M,neg
4994.0,Male,59.0,Native American&more,0.0,pos,M,neg
6425.0,Male,25.0,African-American,4.0,pos,M,neg
1317.0,Male,43.0,African-American,2.0,pos,F,neg
6477.0,Male,22.0,Native American&more,1.0,neg,F,neg
67.0,Male,27.0,African-American,6.0,neg,F,neg
6504.0,Male,39.0,Native American&more,3.0,pos,M,neg
4957.0,Female,48.0,Native American&more,0.0,pos,F,neg
4945.0,Male,30.0,African-American,3.0,neg,F,neg
6873.0,Male,52.0,African-American,23.0,neg,F,neg
1000.0,Male,28.0,African-American,1.0,pos,F,neg
7068.0,Male,38.0,Native American&more,1.0,neg,M,neg
